PMID	DRUG	AE	LlamaTiFirst	LlamaAbFirst	pAuth_modelA	pAuth_modelB	aAuth	Title	Abstract
30592963	Carnosine	Peripheral Nervous System Diseases	0	1	0	0		L-Carnosine protects against Oxaliplatin-induced peripheral neuropathy in colorectal cancer patients: A perspective on targeting Nrf-2 and NF-kappaB pathways.	BACKGROUND: Chemotherapy-induced peripheral neuropathy is a common side effect afflicting cancer patients treated with oxalipatin based chemotherapy. AIM: The study investigated the potential prophylactic effect of L-carnosine against acute oxaliplatin neurotoxicity in colorectal cancer patients with emphasis on the redox (Nrf-2, MDA), inflammatory (NF-kappaB, TNF-alpha), and apoptotic (caspase-3) parameters. METHODS: In this pilot study, 65 patients were recruited using a prospective randomized controlled study design and enrolled randomly into two arms; Arm A, 31 patients received FOLFOX-6 regimen (oxaliplatin, 5FU & leucovorin) and Arm B, 34 patients received FOLFOX-6 regimen and daily oral L-carnosine (500 mg) along the treatment period. Patients were followed up for three months, then both arms were analyzed for neuropathy incidence/grade and any additional toxicities according to National Cancer Institute Common Terminology Criteria for Adverse Events (NCI-CTC version 4). RESULTS: The neuropathy grading evaluation of Arm B vs Arm A revealed that 17 patients (56.7%) vs 11 patients (35.5%) suffered grade 1, one patient (3.3%) vs 19 patients (61.3%) suffered grade 2, while 12 patients (40%) vs one patient (3.2%) were normal. In arm B, the addition of L-carnosine decreased significantly the levels/activity of NF-kappaB (27%) and TNF-alpha (36.6%); this anti-inflammatory effect entailed also its anti-oxidative and anti-apoptotic effects, thus MDA level (51.8%) and caspase-3 activity (49%) were also reduced, whereas Nrf-2 was increased (38.7%) as compared to Arm A. In both arms a significant correlation was only evident between TNF-alpha and the neuropathy grading score (P < .03); the correlation analysis was significantly positive between NF-kappaB and both Nrf-2 and caspase 3. CONCLUSION: L-Carnosine exerted a neuroprotective effect against oxaliplatin-induced peripheral neuropathy in colorectal cancer patients by targeting Nrf-2 and NF-kappaB pathways.
29950327	Rituximab	Respiratory Tract Infections	0	0	0	0		Trimethoprim-sulfamethoxazole prophylaxis prevents severe/life-threatening infections following rituximab in antineutrophil cytoplasm antibody-associated vasculitis.	OBJECTIVE: We aimed to assess risk factors for the development of severe infection in patients with antineutrophil cytoplasm antibody-associated vasculitis (AAV) receiving rituximab. METHODS: 192 patients with AAV were identified. Univariate and multivariate analyses were performed to identify risk factors for severe infection following rituximab. Severe infections were classified as grade >/=3 as proposed by the Common Terminology Criteria for Adverse Events V.4.0. RESULTS: 95 severe infections were recorded in 49 (25.52%) patients, corresponding to an event rate of 26.06 per 100 person-years. The prophylactic use of trimethoprim-sulfamethoxazole was associated with a lower frequency of severe infections (HR 0.30, 95% CI 0.13 to 0.69), while older age (HR 1.03, 95% CI 1.01 to 1.05), endobronchial involvement (HR 2.21, 95% CI 1.14 to 4.26), presence of chronic obstructive pulmonary disease (HR 6.30, 95% CI 1.08 to 36.75) and previous alemtuzumab use (HR 3.97, 95% CI 1.50 to 10.54) increased the risk. When analysis was restricted to respiratory tract infections (66.3% of all infections), endobronchial involvement (HR 4.27, 95% CI 1.81 to 10.06), severe bronchiectasis (HR 6.14, 95% CI 1.18 to 31.91), higher neutrophil count (HR 1.19, 95% CI 1.06 to 1.33) and major relapse (HR 3.07, 95% CI 1.30 to 7.23) as indication for rituximab use conferred a higher risk, while refractory disease (HR 0.25, 95% CI 0.07 to 0.90) as indication had a lower frequency of severe infections. CONCLUSIONS: We found severe infections in one quarter of patients with AAV receiving rituximab. Trimethoprim-sulfamethoxazole prophylaxis reduced the risk, while especially bronchiectasis and endobronchial involvement are risk factors for severe respiratory infections.
29749071	Piperacillin, Tazobactam Drug Combination	Blister	1	0	0	0		A polymorphous rash of an uncommon blistering disease.	
29749071	Piperacillin, Tazobactam Drug Combination	Exanthema	1	0	0	0		A polymorphous rash of an uncommon blistering disease.	
29749071	Piperacillin, Tazobactam Drug Combination	Linear IgA Bullous Dermatosis	1	0	0	0		A polymorphous rash of an uncommon blistering disease.	
28863431	Ibuprofen	Out-of-Hospital Cardiac Arrest	1	0	0	0		NSAIDs and cardiac arrest: Non-steroidal anti-inflammatory drug use is associated with increased risk of Out-of-hospital Cardiac Arrest: A nationwide Case-Time-Control study.	
30228561	Fentanyl	Liver Failure	1	0	0	0		"Son's Death to Opioid Abuse Was ""Completely Unnecessary""."	
31060687	Erlotinib Hydrochloride	Myocardial Infarction	1	1	0	0	0.0	[Acute Myocardial Infarction and Purpuric Drug Eruption Caused by Erlotinib Combined with Cabozantinib:Report of One Case].	Multi-target anticancer drugs have a more comprehensive and extensive range of action,and there is an uncertain risk in the combination of two drugs.A case of acute toxicity induced by erlotinib combined with cabozantinib is reported in this article.
31033491	Methamphetamine	Pancreatitis	1	1	0	1	1.0	Acute Methamphetamine-Induced Hepatic and Pancreatic Ischemia.	Methamphetamine is a central nervous system stimulant that induces arousal, a positive mood, cardiac stimulation, and an acute improvement in cognitive domains. Its illicit exploitation is rapidly growing in North America. Typically, extended use of the drug induces organ damage via vasoconstriction and subsequent ischemia. This case specifically discusses hepatic and pancreatic pathology resulting from methamphetamine overdose alongside an unusual discovery of globally necrotic von Meyenburg complexes.
30988110	Ceftriaxone	Vasculitis, Leukocytoclastic, Cutaneous	1	0	0	0		Ceftriaxone-induced leucocytoclastic vasculitis.	
30810272	Bevacizumab	Retinal Artery Occlusion	1	0	0	0		Incidence of retinal artery occlusion following intravitreal antivascular endothelial growth factor injections.	
30810272	Ranibizumab	Retinal Artery Occlusion	1	0	0	0		Incidence of retinal artery occlusion following intravitreal antivascular endothelial growth factor injections.	
30190520	Calcium Pyrophosphate	Crystal Arthropathies	0	0	0	0		Calcium crystal deposition diseases - beyond gout.	The most common types of calcium-containing crystals that are associated with joint and periarticular disorders are calcium pyrophosphate dihydrate (CPP) and basic calcium phosphate (BCP) crystals. Several diverse but difficult-to-treat acute and chronic arthropathies and other clinical syndromes are associated with the deposition of these crystals. Although the pathogenic mechanism of calcium crystal deposition is partially understood, much remains to be investigated, as no drug is available to prevent crystal deposition, permit crystal dissolution or specifically target the pathogenic effects that result in the clinical manifestations. In this Review, the main clinical manifestations of CPP and BCP crystal deposition are discussed, along with the biological effects of these crystals, current therapeutic approaches and future directions in therapy.
29498948	Sevoflurane	Respiration Disorders	0	0	0	0		Inhalational versus Intravenous Induction of Anesthesia in Children with a High Risk of Perioperative Respiratory Adverse Events: A Randomized Controlled Trial.	BACKGROUND: Limited evidence suggests that children have a lower incidence of perioperative respiratory adverse events when intravenous propofol is used compared with inhalational sevoflurane for the anesthesia induction. Limiting these events can improve recovery time as well as decreasing surgery waitlists and healthcare costs. This single center open-label randomized controlled trial assessed the impact of the anesthesia induction technique on the occurrence of perioperative respiratory adverse events in children at high risk of those events. METHODS: Children (N = 300; 0 to 8 yr) with at least two clinically relevant risk factors for perioperative respiratory adverse events and deemed suitable for either technique of anesthesia induction were recruited and randomized to either intravenous propofol or inhalational sevoflurane. The primary outcome was the difference in the rate of occurrence of perioperative respiratory adverse events between children receiving intravenous induction and those receiving inhalation induction of anesthesia. RESULTS: Children receiving intravenous propofol were significantly less likely to experience perioperative respiratory adverse events compared with those who received inhalational sevoflurane after adjusting for age, sex, American Society of Anesthesiologists physical status and weight (perioperative respiratory adverse event: 39/149 [26%] vs. 64/149 [43%], relative risk [RR]: 1.7, 95% CI: 1.2 to 2.3, P = 0.002, respiratory adverse events at induction: 16/149 [11%] vs. 47/149 [32%], RR: 3.06, 95% CI: 1.8 to 5. 2, P < 0.001). CONCLUSIONS: Where clinically appropriate, anesthesiologists should consider using an intravenous propofol induction technique in children who are at high risk of experiencing perioperative respiratory adverse events. VISUAL ABSTRACT: An online visual overview is available for this article at http://links.lww.com/ALN/B725.
